,Unnamed: 0,Name,City,CuisineStyle,Ranking,Rating,PriceRange,NumberofReviews,Reviews,URL_TA,ID_TA,lat,lng
0,0,Martine of Martine's Table,Amsterdam,"['French', 'Dutch', 'European']",1,5,$$ - $$$,136,"[['Just like home', 'A Warm Welcome to Wintry Amsterdam'], ['01/03/2018', '01/01/2018']]",/Restaurant_Review-g188590-d11752080-Reviews-Martine_of_Martine_s_Table-Amsterdam_North_Holland_Province.html,d11752080,52.37501,4.89992
1,1,De Silveren Spiegel,Amsterdam,"['Dutch', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",2,4.5,$$$$,812,"[['Great food and staff', 'just perfect'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g188590-d693419-Reviews-De_Silveren_Spiegel-Amsterdam_North_Holland_Province.html,d693419,38.89037,-77.03196
2,2,La Rive,Amsterdam,"['Mediterranean', 'French', 'International', 'European', 'Vegetarian Friendly', 'Vegan Options']",3,4.5,$$$$,567,"[['Satisfaction', 'Delicious old school restaurant'], ['01/04/2018', '01/04/2018']]",/Restaurant_Review-g188590-d696959-Reviews-La_Rive-Amsterdam_North_Holland_Province.html,d696959,52.36002,4.90546
3,3,Vinkeles,Amsterdam,"['French', 'European', 'International', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4,5,$$$$,564,"[['True five star dinner', 'A superb evening of fine dining, hospitali...'], ['12/20/2017', '12/17/2017']]",/Restaurant_Review-g188590-d1239229-Reviews-Vinkeles-Amsterdam_North_Holland_Province.html,d1239229,52.36927,4.88434
4,4,Librije's Zusje Amsterdam,Amsterdam,"['Dutch', 'European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5,4.5,$$$$,316,"[['Best meal.... EVER', 'super food experience'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g188590-d6864170-Reviews-Librije_s_Zusje_Amsterdam-Amsterdam_North_Holland_Province.html,d6864170,52.36488,4.8974
5,5,Ciel Bleu Restaurant,Amsterdam,"['Contemporary', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",6,4.5,$$$$,745,"[['A treat!', 'Wow just Wow'], ['01/01/2018', '12/26/2017']]",/Restaurant_Review-g188590-d696902-Reviews-Ciel_Bleu_Restaurant-Amsterdam_North_Holland_Province.html,d696902,0,0
6,6,Zaza's,Amsterdam,"['French', 'International', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",7,4.5,$$ - $$$,1455,"[['40th Birthday with my Family', 'One of the best meals ever!'], ['01/07/2018', '01/05/2018']]",/Restaurant_Review-g188590-d1014732-Reviews-Zaza_s-Amsterdam_North_Holland_Province.html,d1014732,52.37043,4.89526
7,7,Blue Pepper Restaurant And Candlelight Cruises,Amsterdam,"['Asian', 'Indonesian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",8,4.5,$$$$,675,"[['Great Experience', 'A true delight'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g188590-d697058-Reviews-Blue_Pepper_Restaurant_And_Candlelight_Cruises-Amsterdam_North_Holland_Province.html,d697058,52.36585,4.87823
8,8,Teppanyaki Restaurant Sazanka,Amsterdam,"['Japanese', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",9,4.5,$$$$,923,"[['Great Food & Service!', 'Superior food and exciting setting around...'], ['12/30/2017', '12/29/2017']]",/Restaurant_Review-g188590-d697009-Reviews-Teppanyaki_Restaurant_Sazanka-Amsterdam_North_Holland_Province.html,d697009,52.34859,4.89347
9,9,Rob Wigboldus Vishandel,Amsterdam,"['Dutch', 'Seafood', 'Fast Food']",10,4.5,$,450,"[['Excellent Herring', 'Lovely, rustic fish shop in the smack of A...'], ['01/09/2018', '01/06/2018']]",/Restaurant_Review-g188590-d1955652-Reviews-Rob_Wigboldus_Vishandel-Amsterdam_North_Holland_Province.html,d1955652,52.37415,4.89384
10,10,The Happy Bull,Amsterdam,"['American', 'Bar', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",11,4.5,$$ - $$$,295,"[['Simply AMAZING!', 'Delicious Burgers'], ['01/01/2018', '11/22/2017']]",/Restaurant_Review-g188590-d10275170-Reviews-The_Happy_Bull-Amsterdam_North_Holland_Province.html,d10275170,52.35101,4.85168
11,11,Gartine,Amsterdam,"['French', 'Dutch', 'International', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",12,4.5,$$ - $$$,967,"[['A hidden gem', 'Fantastic!'], ['01/06/2018', '01/05/2018']]",/Restaurant_Review-g188590-d1014753-Reviews-Gartine-Amsterdam_North_Holland_Province.html,d1014753,52.36922,4.89169
12,12,Restaurant Adam,Amsterdam,"['French', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",13,4.5,$$$$,368,"[['Love it!', 'As pure as Paradise: Adam!'], ['01/10/2018', '12/18/2017']]",/Restaurant_Review-g188590-d7695005-Reviews-Restaurant_Adam-Amsterdam_North_Holland_Province.html,d7695005,52.38394,4.90298
13,13,Biercafe Gollem,Amsterdam,"['Bar', 'Pub']",14,4.5,$$ - $$$,586,"[['Awesome little pub', 'An amazing little place with a vast choice...'], ['12/17/2017', '12/13/2017']]",/Restaurant_Review-g188590-d3893242-Reviews-Biercafe_Gollem-Amsterdam_North_Holland_Province.html,d3893242,52.35617,4.89081
14,14,Restaurant Daalder,Amsterdam,"['French', 'Dutch', 'International', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",15,4.5,$$$$,1246,"[['Best meal of our trip', 'It was like falling in love..'], ['01/09/2018', '01/07/2018']]",/Restaurant_Review-g188590-d1408533-Reviews-Restaurant_Daalder-Amsterdam_North_Holland_Province.html,d1408533,52.38044,4.88552
15,15,Greenwoods Keizersgracht,Amsterdam,"['Dutch', 'Cafe', 'European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",16,4.5,$$ - $$$,1391,"[['So. Much. Food', 'Hidden Gem'], ['01/10/2018', '01/10/2018']]",/Restaurant_Review-g188590-d3200493-Reviews-Greenwoods_Keizersgracht-Amsterdam_North_Holland_Province.html,d3200493,52.3659,4.88692
16,16,Omelegg - City Centre,Amsterdam,"['Dutch', 'European', 'Healthy', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",17,4.5,$,1633,"[['Brunch', 'Worth the wait!'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g188590-d8562698-Reviews-Omelegg_City_Centre-Amsterdam_North_Holland_Province.html,d8562698,52.37606,4.89985
17,17,Brasserie Ambassade,Amsterdam,"['French', 'Bar', 'International', 'European', 'Seafood', 'Vegetarian Friendly', 'Gluten Free Options']",18,4.5,$$$$,958,"[['Wonderful Christmas dinner', 'Fantastic restaurant with impeccable servi...'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g188590-d8567150-Reviews-Brasserie_Ambassade-Amsterdam_North_Holland_Province.html,d8567150,52.36952,4.88707
18,18,Sherpa Restaurant,Amsterdam,"['Indian', 'Tibetan', 'Nepali', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",19,4.5,$$ - $$$,426,"[['Very good tibetan and indian food', 'Wonderful meal'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g188590-d6022573-Reviews-Sherpa_Restaurant-Amsterdam_North_Holland_Province.html,d6022573,52.36316,4.88485
19,19,La Maschera Lillotatini,Amsterdam,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",20,4.5,$$ - $$$,421,"[['Fabulous Italian Food', 'One of the best meals of my life!'], ['01/08/2018', '01/01/2018']]",/Restaurant_Review-g188590-d10071792-Reviews-La_Maschera_Lillotatini-Amsterdam_North_Holland_Province.html,d10071792,52.37777,4.88149
20,20,Senses Restaurant,Amsterdam,"['International', 'European']",21,4.5,$$$$,1380,"[['Always A Special Experience', 'Excellent'], ['01/05/2018', '12/23/2017']]",/Restaurant_Review-g188590-d3589045-Reviews-Senses_Restaurant-Amsterdam_North_Holland_Province.html,d3589045,52.36589,4.89312
21,21,MOS Amsterdam,Amsterdam,"['French', 'Dutch', 'Seafood', 'European', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",22,4.5,$$$$,239,"[['Amazing Place', 'Four course feast!'], ['01/09/2018', '12/14/2017']]",/Restaurant_Review-g188590-d8528923-Reviews-MOS_Amsterdam-Amsterdam_North_Holland_Province.html,d8528923,52.39135,4.91217
22,22,Restaurant Vlaming,Amsterdam,"['Dutch', 'European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",23,4.5,$$ - $$$,996,"[['nice', 'Review of vlaming'], ['01/07/2018', '12/23/2017']]",/Restaurant_Review-g188590-d2213743-Reviews-Restaurant_Vlaming-Amsterdam_North_Holland_Province.html,d2213743,52.34038,4.89245
23,23,Arendsnest Dutch Beer Bar,Amsterdam,"['Dutch', 'Bar', 'Pub']",24,4.5,,716,"[[""It's a definitive must visit for beer enth..."", 'Great Beer in a cozy little spot'], ['01/04/2018', '01/02/2018']]",/Restaurant_Review-g188590-d7139546-Reviews-Arendsnest_Dutch_Beer_Bar-Amsterdam_North_Holland_Province.html,d7139546,52.37665,4.88936
24,24,Jacketz,Amsterdam,"['Dutch', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",25,4.5,$$ - $$$,1958,"[['Excellent quality baked potato', 'AMZING !!'], ['01/03/2018', '01/01/2018']]",/Restaurant_Review-g188590-d7003171-Reviews-Jacketz-Amsterdam_North_Holland_Province.html,d7003171,52.3782,4.89549
25,25,Greenwoods Singel,Amsterdam,"['Cafe', 'European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",26,4.5,$$ - $$$,2360,"[['Great Breakfast', 'Amazing food !'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g188590-d1309073-Reviews-Greenwoods_Singel-Amsterdam_North_Holland_Province.html,d1309073,52.37586,4.89115
26,26,Bord'Eau,Amsterdam,"['French', 'International', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",27,4.5,$$$$,666,"[['One of the best restaurants in Europe', 'Amazing food, marred by chaotic service'], ['01/08/2018', '01/01/2018']]",/Restaurant_Review-g188590-d2315768-Reviews-Bord_Eau-Amsterdam_North_Holland_Province.html,d2315768,52.36773,4.89424
27,27,Omelegg - De Pijp,Amsterdam,"['Dutch', 'Cafe', 'European', 'Healthy', 'Central European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",28,4.5,$,1642,"[['BEST BREAKFAST', 'Amazing breakfast 😍'], ['01/01/2018', '12/30/2017']]",/Restaurant_Review-g188590-d4177229-Reviews-Omelegg_De_Pijp-Amsterdam_North_Holland_Province.html,d4177229,52.35171,4.89143
28,28,Harmsen,Amsterdam,"['Dutch', 'European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",29,4.5,$$ - $$$,344,"[['Last night in Amsterdam', 'Definitely will return'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g188590-d1504781-Reviews-Harmsen-Amsterdam_North_Holland_Province.html,d1504781,52.36417,4.89814
29,29,Brasserie SenT,Amsterdam,"['Barbecue', 'French', 'Steakhouse', 'European', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",30,4.5,$$ - $$$,646,"[['except;;ent', 'These people know what they are doing!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g188590-d3198485-Reviews-Brasserie_SenT-Amsterdam_North_Holland_Province.html,d3198485,52.35572,4.8889
30,30,MAX Amsterdam,Amsterdam,"['European', 'Contemporary', 'Indonesian', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",31,4.5,$$ - $$$,1869,"[['Our Must-Do', 'Great Indonesian Fusion'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g188590-d2292732-Reviews-MAX_Amsterdam-Amsterdam_North_Holland_Province.html,d2292732,52.39151,4.93028
31,31,Restaurant Argentino Luna,Amsterdam,"['Steakhouse', 'Latin', 'Barbecue', 'Argentinean', 'South American', 'Gluten Free Options']",32,4.5,$$ - $$$,821,"[['Excellent', 'Great little find'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g188590-d2072803-Reviews-Restaurant_Argentino_Luna-Amsterdam_North_Holland_Province.html,d2072803,52.37203,4.89526
32,32,Lombardo's,Amsterdam,"['Barbecue', 'American', 'Grill', 'Delicatessen']",33,4.5,$$ - $$$,2052,"[['Best burger in the world so far', 'How burgers should be!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g188590-d2265132-Reviews-Lombardo_s-Amsterdam_North_Holland_Province.html,d2265132,52.36352,4.88877
33,33,Midtown Grill,Amsterdam,"['Barbecue', 'American', 'Steakhouse', 'European']",34,4.5,$$$$,1181,"[['Mouthwatering dry aged heavenlyness', 'Great food'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g188590-d2006595-Reviews-Midtown_Grill-Amsterdam_North_Holland_Province.html,d2006595,52.36265,4.88045
34,34,Eatmosfera Ristorante,Amsterdam,"['Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",35,4.5,$$ - $$$,973,"[['Great authentic Italian food', 'The food tasted great, but they were not v...'], ['01/09/2018', '01/01/2018']]",/Restaurant_Review-g188590-d4203545-Reviews-Eatmosfera_Ristorante-Amsterdam_North_Holland_Province.html,d4203545,52.36604,4.89513
35,35,Broodje Bert,Amsterdam,"['Dutch', 'Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options']",36,4.5,$,685,"[['5*', 'Best Desserts ever'], ['12/28/2017', '12/22/2017']]",/Restaurant_Review-g188590-d1503783-Reviews-Broodje_Bert-Amsterdam_North_Holland_Province.html,d1503783,52.36988,4.88833
36,36,Jacketz Nieuwendijk,Amsterdam,"['Dutch', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",37,4.5,$,264,"[['The King of potatoes', '10/10'], ['01/07/2018', '12/18/2017']]",/Restaurant_Review-g188590-d12341057-Reviews-Jacketz_Nieuwendijk-Amsterdam_North_Holland_Province.html,d12341057,52.3782,4.89549
37,37,Toastable Nieuwendijk,Amsterdam,"['Dutch', 'Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",38,4.5,$,308,"[[""Very filling, I'd definitely come back"", 'Delicious food great value!'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g188590-d8715527-Reviews-Toastable_Nieuwendijk-Amsterdam_North_Holland_Province.html,d8715527,52.37877,4.8948
38,38,Tales and Spirits,Amsterdam,"['Bar', 'European', 'International', 'Vegetarian Friendly']",39,4.5,$$ - $$$,697,"[['Great Old Fashioned', 'The best cocktails!'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g188590-d3657552-Reviews-Tales_and_Spirits-Amsterdam_North_Holland_Province.html,d3657552,52.37614,4.89183
39,39,Krua Thai Classic Restaurant,Amsterdam,"['Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",40,4.5,$$ - $$$,465,"[['Busy place with tasty Thai food and new fo...', 'Nice Thai restaurant in Amsterdam'], ['01/06/2018', '01/01/2018']]",/Restaurant_Review-g188590-d1776852-Reviews-Krua_Thai_Classic_Restaurant-Amsterdam_North_Holland_Province.html,d1776852,52.3682,4.89794
40,40,Bussia,Amsterdam,"['Italian', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",41,4.5,$$$$,959,"[['What an unexpectedly great end of a long d...', 'Excellent tasting menu'], ['01/02/2018', '01/01/2018']]",/Restaurant_Review-g188590-d1229275-Reviews-Bussia-Amsterdam_North_Holland_Province.html,d1229275,52.37238,4.88408
41,41,Ashoka Restaurant,Amsterdam,"['Indian', 'Nepali', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",42,4.5,$$ - $$$,718,"[['Perfect!', 'Excellent service!'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g188590-d4328782-Reviews-Ashoka_Restaurant-Amsterdam_North_Holland_Province.html,d4328782,52.37719,4.89411
42,42,The Seafood Bar,Amsterdam,"['Seafood', 'European', 'Soups', 'Gluten Free Options']",43,4.5,$$ - $$$,4709,"[['Tasty fish and generous portions', 'Excellent'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g188590-d3323106-Reviews-The_Seafood_Bar-Amsterdam_North_Holland_Province.html,d3323106,52.35644,4.89058
43,43,Mossel en Gin,Amsterdam,"['Dutch', 'Seafood', 'International']",44,4.5,$$ - $$$,408,"[['Suprised good food and service', 'Incredible Seafood and fantastic atmospher...'], ['01/03/2018', '12/22/2017']]",/Restaurant_Review-g188590-d6649841-Reviews-Mossel_en_Gin-Amsterdam_North_Holland_Province.html,d6649841,52.38637,4.86806
44,44,Frens Haringhandel,Amsterdam,"['Dutch', 'Delicatessen', 'Healthy', 'Street Food', 'Seafood']",45,4.5,$,431,"[['Great!', 'Traditional haring dish.'], ['01/05/2018', '01/01/2018']]",/Restaurant_Review-g188590-d3626201-Reviews-Frens_Haringhandel-Amsterdam_North_Holland_Province.html,d3626201,52.36741,4.88916
45,45,Ivy & Bros,Amsterdam,"['Cafe', 'European', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",46,4.5,$,757,"[['Perfect Lunch Spot in Amsterdam', 'Unexpected treat next to red light distric...'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g188590-d7285568-Reviews-Ivy_Bros-Amsterdam_North_Holland_Province.html,d7285568,52.37347,4.89757
46,46,B&B Lunchroom Leidsestraat,Amsterdam,"['Dutch', 'Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options']",47,4.5,$,403,"[['Delicious', 'Best sandwich ever!'], ['12/30/2017', '12/08/2017']]",/Restaurant_Review-g188590-d1649973-Reviews-B_B_Lunchroom_Leidsestraat-Amsterdam_North_Holland_Province.html,d1649973,52.36572,4.88594
47,47,Toastable Koningsplein,Amsterdam,"['Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",48,4.5,$,781,"[['Ace Toasties', 'Delicious'], ['12/31/2017', '12/17/2017']]",/Restaurant_Review-g188590-d3733326-Reviews-Toastable_Koningsplein-Amsterdam_North_Holland_Province.html,d3733326,52.36729,4.89029
48,48,Nader Grill Steakhouse,Amsterdam,"['Steakhouse', 'Barbecue', 'European', 'Grill', 'Vegetarian Friendly']",49,4.5,$$ - $$$,187,"[['Very good!', 'Lovely'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g188590-d10461623-Reviews-Nader_Grill_Steakhouse-Amsterdam_North_Holland_Province.html,d10461623,52.36497,4.88613
49,49,Piadina Bar,Amsterdam,"['Italian', 'Bar', 'Cafe', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",50,4.5,$,508,"[['Tasty and healthy', 'Amazing christina'], ['12/09/2017', '12/07/2017']]",/Restaurant_Review-g188590-d8709498-Reviews-Piadina_Bar-Amsterdam_North_Holland_Province.html,d8709498,52.3579,4.89317
50,50,Mook Pancakes,Amsterdam,"['Dutch', 'European']",51,4.5,$$ - $$$,681,"[['Great!', 'Our Favourite!'], ['01/07/2018', '01/05/2018']]",/Restaurant_Review-g188590-d9796658-Reviews-Mook_Pancakes-Amsterdam_North_Holland_Province.html,d9796658,52.37122,4.87132
51,51,Van Kerkwijk,Amsterdam,"['Dutch', 'European', 'Diner', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",52,4.5,$$ - $$$,1995,"[['Like them very much!!!', 'Two trips to Amsterdam and four dinners at...'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g188590-d697045-Reviews-Van_Kerkwijk-Amsterdam_North_Holland_Province.html,d697045,52.37155,4.8936
52,52,d&a hummus bistro,Amsterdam,"['Mediterranean', 'Healthy', 'Street Food', 'Lebanese', 'Middle Eastern', 'Israeli', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",53,4.5,$$ - $$$,414,"[['Amazing!', 'Good food and service'], ['12/31/2017', '12/28/2017']]",/Restaurant_Review-g188590-d8092753-Reviews-D_a_hummus_bistro-Amsterdam_North_Holland_Province.html,d8092753,52.37836,4.88281
53,53,De Kas,Amsterdam,"['Dutch', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",54,4.5,$$$$,1573,"[['If only all could work this way...', 'A new experience'], ['12/28/2017', '12/27/2017']]",/Restaurant_Review-g188590-d696917-Reviews-De_Kas-Amsterdam_North_Holland_Province.html,d696917,52.35247,4.93029
54,54,Eetcafe Singel 404,Amsterdam,"['Dutch', 'Cafe', 'European', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",55,4.5,$,490,"[['Amazing spot', 'Cozy, warm and delicious food!'], ['01/05/2018', '12/30/2017']]",/Restaurant_Review-g188590-d1319323-Reviews-Eetcafe_Singel_404-Amsterdam_North_Holland_Province.html,d1319323,52.36897,4.88756
55,55,De Struisvogel,Amsterdam,"['French', 'Dutch', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",56,4.5,$$ - $$$,517,"[['Best meal in Amsterdam', 'A great find'], ['01/07/2018', '01/01/2018']]",/Restaurant_Review-g188590-d2082910-Reviews-De_Struisvogel-Amsterdam_North_Holland_Province.html,d2082910,52.37049,4.88446
56,56,Restaurant Johannes,Amsterdam,"['French', 'European', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",57,4.5,$$$$,1065,"[['Unique, Inspired, Exceeded All Expectation...', 'Best restaurant in Amsterdam'], ['12/29/2017', '12/21/2017']]",/Restaurant_Review-g188590-d5971541-Reviews-Restaurant_Johannes-Amsterdam_North_Holland_Province.html,d5971541,52.36759,4.88724
57,57,The Seafood Bar Ferdinand Bol,Amsterdam,"['Seafood', 'European', 'Gluten Free Options']",58,4.5,$$ - $$$,348,"[['Yum!', 'Fresh seafood!'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g188590-d10214338-Reviews-The_Seafood_Bar_Ferdinand_Bol-Amsterdam_North_Holland_Province.html,d10214338,52.35644,4.89058
58,58,Guts & Glory,Amsterdam,"['International', 'European', 'Vegetarian Friendly']",59,4.5,$$ - $$$,555,"[['Superb!', 'Super food, super nice staff'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g188590-d7689983-Reviews-Guts_Glory-Amsterdam_North_Holland_Province.html,d7689983,52.36566,4.89766
59,59,Thai Phutakun,Amsterdam,"['Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",60,4.5,$$ - $$$,530,"[['Perfect', 'Very good food and service'], ['12/28/2017', '12/23/2017']]",/Restaurant_Review-g188590-d3589514-Reviews-Thai_Phutakun-Amsterdam_North_Holland_Province.html,d3589514,52.3669,4.88916
60,60,Bakers & Roasters,Amsterdam,"['New Zealand', 'Cafe', 'European', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",61,4.5,$$ - $$$,1091,"[['Great place for breakfast', 'Great food, attentive service, big queues'], ['01/09/2018', '01/07/2018']]",/Restaurant_Review-g188590-d4173529-Reviews-Bakers_Roasters-Amsterdam_North_Holland_Province.html,d4173529,52.37028,4.91272
61,61,FuLu Mandarijn Amsterdam,Amsterdam,"['Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",62,4.5,$$ - $$$,1801,"[['Delicious!!', 'New year dinner'], ['01/09/2018', '01/06/2018']]",/Restaurant_Review-g188590-d6418254-Reviews-FuLu_Mandarijn_Amsterdam-Amsterdam_North_Holland_Province.html,d6418254,52.37169,4.89288
62,62,Pesca,Amsterdam,"['Dutch', 'Seafood', 'Mediterranean', 'Gluten Free Options']",63,4.5,$$ - $$$,756,"[['Unique concept, delicious fish and wine in...', 'Fresh seafood'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g188590-d10247215-Reviews-Pesca-Amsterdam_North_Holland_Province.html,d10247215,52.37291,4.87875
63,63,De Reiger,Amsterdam,"['Dutch', 'Bar', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",64,4.5,$$ - $$$,530,"[['Fantastic atmosphere food beer and service', 'The food is wonderful but Annelaine is the...'], ['01/07/2018', '12/28/2017']]",/Restaurant_Review-g188590-d1232530-Reviews-De_Reiger-Amsterdam_North_Holland_Province.html,d1232530,52.37332,4.87013
64,64,The Pantry,Amsterdam,"['Dutch', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",65,4.5,$$ - $$$,2428,"[['Authentic food, but geared to tourists', 'Authentic and friendly'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g188590-d697036-Reviews-The_Pantry-Amsterdam_North_Holland_Province.html,d697036,52.36349,4.8849
66,66,The Lobby Nesplein Restaurant & Bar,Amsterdam,"['Dutch', 'European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",67,4.5,$$ - $$$,838,"[['Favourite local restaurant', 'So worth it!'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g188590-d4007711-Reviews-The_Lobby_Nesplein_Restaurant_Bar-Amsterdam_North_Holland_Province.html,d4007711,52.37094,4.89356
67,67,Hap-Hmm,Amsterdam,"['Dutch', 'European', 'Vegetarian Friendly']",68,4.5,$,510,"[['Hole in wall with great food!', 'Very good traditional dutch food'], ['12/04/2017', '11/28/2017']]",/Restaurant_Review-g188590-d2076109-Reviews-Hap_Hmm-Amsterdam_North_Holland_Province.html,d2076109,52.36371,4.87605
68,68,The Seafood Bar Spui,Amsterdam,"['Seafood', 'European', 'Gluten Free Options']",69,4.5,$$ - $$$,1209,"[['Delicous Food....Great Team', 'Oysters and champagne'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g188590-d7837439-Reviews-The_Seafood_Bar_Spui-Amsterdam_North_Holland_Province.html,d7837439,52.36885,4.89054
69,69,La Zoccola del Pacioccone Pizzeria,Amsterdam,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options']",70,4.5,$$ - $$$,1098,"[['Small but Perfectly Formed', 'Good Pizza'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g188590-d8021047-Reviews-La_Zoccola_del_Pacioccone_Pizzeria-Amsterdam_North_Holland_Province.html,d8021047,52.37533,4.89387
70,70,JUN Indonesian Cuisine,Amsterdam,"['Asian', 'Indonesian', 'Vegetarian Friendly', 'Vegan Options']",71,4.5,$$ - $$$,416,"[['Excellent Indonesian', 'Delicious flavours, friendly staff'], ['12/18/2017', '12/11/2017']]",/Restaurant_Review-g188590-d4703686-Reviews-JUN_Indonesian_Cuisine-Amsterdam_North_Holland_Province.html,d4703686,52.37584,4.87339
71,71,Sugo Amsterdam,Amsterdam,"['Pizza', 'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options']",72,4.5,$,445,"[['Good food and Fast Service', 'Great little place for family lunch'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g188590-d8852649-Reviews-Sugo_Amsterdam-Amsterdam_North_Holland_Province.html,d8852649,52.35304,4.89103
72,72,Burger Bar,Amsterdam,"['American', 'Bar', 'Fast Food']",73,4.5,$,748,"[['Perfect burger bar', 'Best burgers !!!'], ['01/09/2018', '01/02/2018']]",/Restaurant_Review-g188590-d2340111-Reviews-Burger_Bar-Amsterdam_North_Holland_Province.html,d2340111,52.35515,4.89327
